budget,revenue,popularity,runtime,vote_average,title,genres
146040542,351632168,66.1188,104,3.12,Movie 1525,"[{""id"": 53, ""name"": ""Thriller""}]"
188096876,512040806,93.3627,128,3.65,Movie 1527,"[{""id"": 28, ""name"": ""Action""}]"
63076001,117401116,59.0647,168,8.92,Movie 1528,"[{""id"": 16, ""name"": ""Animation""}]"
43942594,44432651,53.0822,90,6.72,Movie 1529,"[{""id"": 53, ""name"": ""Thriller""}]"
38747492,44105211,76.1718,141,6.91,Movie 1530,"[{""id"": 16, ""name"": ""Animation""}]"
130987754,162324830,71.5539,115,4.19,Movie 1531,"[{""id"": 35, ""name"": ""Comedy""}]"
118574567,235311963,20.1228,118,4.44,Movie 1532,"[{""id"": 35, ""name"": ""Comedy""}]"
16170521,9411632,47.6595,132,6.96,Movie 1533,"[{""id"": 53, ""name"": ""Thriller""}]"
161059574,336631609,47.779,169,8.46,Movie 1534,"[{""id"": 27, ""name"": ""Horror""}]"
127639062,180084114,38.4442,157,8.89,Movie 1535,"[{""id"": 16, ""name"": ""Animation""}]"
13267883,16427025,52.2121,135,4.19,Movie 1536,"[{""id"": 878, ""name"": ""Science Fiction""}]"
43639398,117771451,41.8976,80,3.8,Movie 1537,"[{""id"": 16, ""name"": ""Animation""}]"
12984398,21424334,20.7352,135,3.34,Movie 1538,"[{""id"": 27, ""name"": ""Horror""}]"
170613808,125850309,41.8243,83,8.21,Movie 1539,"[{""id"": 878, ""name"": ""Science Fiction""}]"
165933123,425928244,8.1554,109,4.77,Movie 1540,"[{""id"": 10749, ""name"": ""Romance""}]"
175904668,108903132,58.0028,91,3.01,Movie 1541,"[{""id"": 16, ""name"": ""Animation""}]"
158432789,367068660,85.5118,114,4.34,Movie 1542,"[{""id"": 18, ""name"": ""Drama""}]"
4828433,6670511,36.679,131,8.95,Movie 1544,"[{""id"": 53, ""name"": ""Thriller""}]"
87621344,224483223,9.62,110,6.14,Movie 1545,"[{""id"": 27, ""name"": ""Horror""}]"
8152747,13519163,55.0035,147,5.01,Movie 1547,"[{""id"": 18, ""name"": ""Drama""}]"
196246973,120399127,21.4987,131,4.98,Movie 1548,"[{""id"": 16, ""name"": ""Animation""}]"
183562241,224877142,54.8533,159,3.12,Movie 1549,"[{""id"": 18, ""name"": ""Drama""}]"
105981218,156805561,85.0435,101,7.17,Movie 1551,"[{""id"": 28, ""name"": ""Action""}]"
92351453,172397195,40.3299,172,3.72,Movie 1552,"[{""id"": 10749, ""name"": ""Romance""}]"
2020154,3696991,25.3095,154,4.38,Movie 1553,"[{""id"": 27, ""name"": ""Horror""}]"
125284044,247571008,81.4203,135,5.1,Movie 1554,"[{""id"": 18, ""name"": ""Drama""}]"
39499601,25806171,34.9411,176,7.55,Movie 1555,"[{""id"": 10749, ""name"": ""Romance""}]"
7733215,10868574,12.0373,137,6.49,Movie 1556,"[{""id"": 12, ""name"": ""Adventure""}]"
33339834,76942358,57.4705,172,7.13,Movie 1557,"[{""id"": 27, ""name"": ""Horror""}]"
41739629,41798090,58.5749,143,6.4,Movie 1558,"[{""id"": 18, ""name"": ""Drama""}]"
165118515,166595655,71.7549,91,7.1,Movie 1559,"[{""id"": 27, ""name"": ""Horror""}]"
74823165,39299110,24.7817,86,3.02,Movie 1560,"[{""id"": 878, ""name"": ""Science Fiction""}]"
112855600,179858513,44.9334,134,8.59,Movie 1561,"[{""id"": 28, ""name"": ""Action""}]"
116667420,315799566,28.9544,141,3.67,Movie 1562,"[{""id"": 12, ""name"": ""Adventure""}]"
162476925,102320226,9.0144,169,5.44,Movie 1563,"[{""id"": 12, ""name"": ""Adventure""}]"
183001908,178938675,87.7848,152,7.63,Movie 1564,"[{""id"": 27, ""name"": ""Horror""}]"
182596907,232849647,73.1581,177,5.61,Movie 1565,"[{""id"": 18, ""name"": ""Drama""}]"
11760888,27394775,30.8448,156,8.68,Movie 1566,"[{""id"": 27, ""name"": ""Horror""}]"
79414095,166895787,60.3379,134,5.81,Movie 1567,"[{""id"": 35, ""name"": ""Comedy""}]"
94144811,144969806,20.9251,115,8.25,Movie 1568,"[{""id"": 10749, ""name"": ""Romance""}]"
101018552,242209388,89.1334,168,7.86,Movie 1569,"[{""id"": 16, ""name"": ""Animation""}]"
79483721,160881213,12.3757,103,8.89,Movie 1570,"[{""id"": 12, ""name"": ""Adventure""}]"
126410205,346376855,1.3799,123,8.56,Movie 1571,"[{""id"": 18, ""name"": ""Drama""}]"
103522878,117191419,58.7297,81,7.39,Movie 1573,"[{""id"": 12, ""name"": ""Adventure""}]"
97719187,115171486,58.3176,92,5.2,Movie 1574,"[{""id"": 12, ""name"": ""Adventure""}]"
193293440,157223181,6.3967,110,3.64,Movie 1575,"[{""id"": 878, ""name"": ""Science Fiction""}]"
15372528,20636263,32.0903,172,7.13,Movie 1576,"[{""id"": 12, ""name"": ""Adventure""}]"
129036268,386961676,50.4207,107,8.87,Movie 1577,"[{""id"": 10749, ""name"": ""Romance""}]"
181913293,275485474,22.4413,139,7.36,Movie 1578,"[{""id"": 878, ""name"": ""Science Fiction""}]"
160940253,169183787,87.39,106,8.57,Movie 1579,"[{""id"": 16, ""name"": ""Animation""}]"
174180913,419115368,9.6238,94,7.83,Movie 1580,"[{""id"": 28, ""name"": ""Action""}]"
199891843,371034743,49.2511,174,3.98,Movie 1581,"[{""id"": 35, ""name"": ""Comedy""}]"
121488081,106181023,69.4502,158,4.5,Movie 1582,"[{""id"": 10749, ""name"": ""Romance""}]"
199031293,288938545,26.9134,112,5.05,Movie 1583,"[{""id"": 18, ""name"": ""Drama""}]"
115282788,177094454,62.7998,99,4.01,Movie 1584,"[{""id"": 16, ""name"": ""Animation""}]"
181788888,433489101,83.1091,121,6.49,Movie 1585,"[{""id"": 878, ""name"": ""Science Fiction""}]"
118105071,65156019,19.8434,91,8.85,Movie 1586,"[{""id"": 28, ""name"": ""Action""}]"
77767936,91186724,91.8048,152,7.57,Movie 1587,"[{""id"": 18, ""name"": ""Drama""}]"
152780276,274086402,55.8023,102,5.54,Movie 1588,"[{""id"": 16, ""name"": ""Animation""}]"
194705934,228218107,30.624,151,3.03,Movie 1589,"[{""id"": 27, ""name"": ""Horror""}]"
41057648,85033883,43.655,175,4.88,Movie 1590,"[{""id"": 878, ""name"": ""Science Fiction""}]"
72425912,123462185,31.907,93,6.16,Movie 1591,"[{""id"": 35, ""name"": ""Comedy""}]"
133086923,186890723,72.786,170,4.95,Movie 1592,"[{""id"": 10749, ""name"": ""Romance""}]"
82242298,236283895,79.8338,104,3.67,Movie 1593,"[{""id"": 35, ""name"": ""Comedy""}]"
54520377,113424124,83.4608,156,5.66,Movie 1594,"[{""id"": 28, ""name"": ""Action""}]"
157100668,129585024,98.5911,164,4.52,Movie 1595,"[{""id"": 16, ""name"": ""Animation""}]"
116581866,285838873,60.537,133,3.61,Movie 1597,"[{""id"": 53, ""name"": ""Thriller""}]"
112902075,256425929,34.5828,84,3.29,Movie 1598,"[{""id"": 27, ""name"": ""Horror""}]"
183883013,171052221,54.9149,92,3.03,Movie 1599,"[{""id"": 35, ""name"": ""Comedy""}]"
193545574,567291754,5.0657,107,4.97,Movie 1600,"[{""id"": 10749, ""name"": ""Romance""}]"
18687991,30312558,74.7377,122,6.96,Movie 1601,"[{""id"": 18, ""name"": ""Drama""}]"
40509310,36359637,45.1496,168,7.38,Movie 1602,"[{""id"": 12, ""name"": ""Adventure""}]"
32061293,30473918,2.9823,178,5.72,Movie 1603,"[{""id"": 53, ""name"": ""Thriller""}]"
129425994,324703321,39.3592,150,5.16,Movie 1605,"[{""id"": 28, ""name"": ""Action""}]"
124368509,100126131,58.7587,117,7.01,Movie 1606,"[{""id"": 12, ""name"": ""Adventure""}]"
181534424,147553565,46.9562,175,3.24,Movie 1607,"[{""id"": 35, ""name"": ""Comedy""}]"
11679043,30671257,62.3012,146,5.34,Movie 1608,"[{""id"": 28, ""name"": ""Action""}]"
190716026,259661816,48.5491,141,7.75,Movie 1609,"[{""id"": 27, ""name"": ""Horror""}]"
115161223,66464696,66.5087,118,7.82,Movie 1610,"[{""id"": 10749, ""name"": ""Romance""}]"
23470291,14780139,22.6935,116,7.3,Movie 1611,"[{""id"": 10749, ""name"": ""Romance""}]"
109773212,93902872,12.1715,165,4.23,Movie 1612,"[{""id"": 18, ""name"": ""Drama""}]"
106856574,110434492,60.047,87,4.48,Movie 1613,"[{""id"": 53, ""name"": ""Thriller""}]"
185980789,402251429,48.9843,160,8.98,Movie 1614,"[{""id"": 16, ""name"": ""Animation""}]"
195290548,174456112,3.6599,131,3.62,Movie 1615,"[{""id"": 878, ""name"": ""Science Fiction""}]"
78921522,62915130,38.6677,170,4.08,Movie 1616,"[{""id"": 12, ""name"": ""Adventure""}]"
55496748,133846937,11.5064,112,3.78,Movie 1617,"[{""id"": 10749, ""name"": ""Romance""}]"
186412937,405939934,53.6043,160,4.97,Movie 1618,"[{""id"": 28, ""name"": ""Action""}]"
40043896,63602142,40.182,121,4.26,Movie 1619,"[{""id"": 53, ""name"": ""Thriller""}]"
142674713,267268891,61.702,155,5.99,Movie 1620,"[{""id"": 12, ""name"": ""Adventure""}]"
158762472,203209621,80.7546,106,5.86,Movie 1621,"[{""id"": 16, ""name"": ""Animation""}]"
85912633,146588520,30.6672,87,8.41,Movie 1622,"[{""id"": 27, ""name"": ""Horror""}]"
128064322,226248884,96.2481,102,3.21,Movie 1623,"[{""id"": 35, ""name"": ""Comedy""}]"
59865527,87888171,54.0278,143,4.92,Movie 1624,"[{""id"": 16, ""name"": ""Animation""}]"
21521013,11624675,68.3866,99,6.63,Movie 1626,"[{""id"": 878, ""name"": ""Science Fiction""}]"
136732270,335736265,67.0064,95,5.88,Movie 1627,"[{""id"": 878, ""name"": ""Science Fiction""}]"
124798230,101206007,51.5861,96,7.89,Movie 1628,"[{""id"": 27, ""name"": ""Horror""}]"
38735088,96600211,43.4477,159,3.38,Movie 1629,"[{""id"": 35, ""name"": ""Comedy""}]"
79427656,162014927,6.3244,98,7.89,Movie 1630,"[{""id"": 53, ""name"": ""Thriller""}]"
150353491,392151257,3.1865,87,5.97,Movie 1631,"[{""id"": 53, ""name"": ""Thriller""}]"
108509488,80707817,36.4382,117,3.8,Movie 1632,"[{""id"": 12, ""name"": ""Adventure""}]"
44951994,85294232,34.0324,117,8.31,Movie 1633,"[{""id"": 35, ""name"": ""Comedy""}]"
92233769,161659943,39.3818,132,6.9,Movie 1634,"[{""id"": 16, ""name"": ""Animation""}]"
36383985,66791041,74.0787,179,3.2,Movie 1636,"[{""id"": 10749, ""name"": ""Romance""}]"
37595773,69621221,85.8395,169,3.85,Movie 1637,"[{""id"": 35, ""name"": ""Comedy""}]"
125106967,196917097,93.9327,110,6.65,Movie 1638,"[{""id"": 28, ""name"": ""Action""}]"
97362498,123853476,49.7439,123,4.08,Movie 1639,"[{""id"": 28, ""name"": ""Action""}]"
15315679,26123354,70.3857,139,4.35,Movie 1640,"[{""id"": 53, ""name"": ""Thriller""}]"
159658533,463613789,42.4108,96,7.34,Movie 1642,"[{""id"": 10749, ""name"": ""Romance""}]"
156982967,358867286,31.6319,158,7.86,Movie 1643,"[{""id"": 53, ""name"": ""Thriller""}]"
159803950,460421993,93.7357,152,7.78,Movie 1644,"[{""id"": 10749, ""name"": ""Romance""}]"
150744728,160817257,52.052,118,3.77,Movie 1645,"[{""id"": 10749, ""name"": ""Romance""}]"
131738504,355476928,50.2281,121,8.42,Movie 1646,"[{""id"": 27, ""name"": ""Horror""}]"
86561923,218307002,18.6632,127,7.03,Movie 1647,"[{""id"": 12, ""name"": ""Adventure""}]"
76532173,167825950,11.7073,91,8.39,Movie 1648,"[{""id"": 35, ""name"": ""Comedy""}]"
125497505,258847761,84.3686,175,5.68,Movie 1649,"[{""id"": 53, ""name"": ""Thriller""}]"
86607690,111842933,61.7992,168,5.62,Movie 1650,"[{""id"": 18, ""name"": ""Drama""}]"
11569320,29397954,33.2566,97,7.71,Movie 1651,"[{""id"": 878, ""name"": ""Science Fiction""}]"
70448631,123552009,19.9819,158,3.56,Movie 1652,"[{""id"": 28, ""name"": ""Action""}]"
68001666,46052696,55.9942,175,6.13,Movie 1653,"[{""id"": 53, ""name"": ""Thriller""}]"
99609786,127715474,58.808,85,8.02,Movie 1654,"[{""id"": 16, ""name"": ""Animation""}]"
20391451,57875887,21.4924,122,7.98,Movie 1655,"[{""id"": 18, ""name"": ""Drama""}]"
169263196,444603747,85.2892,114,8.74,Movie 1656,"[{""id"": 16, ""name"": ""Animation""}]"
60047560,177426383,9.3422,177,7.19,Movie 1657,"[{""id"": 16, ""name"": ""Animation""}]"
191596290,396601150,36.2532,133,4.25,Movie 1658,"[{""id"": 53, ""name"": ""Thriller""}]"
78960088,88338586,68.3581,141,3.12,Movie 1659,"[{""id"": 10749, ""name"": ""Romance""}]"
171482401,155540989,28.1379,148,5.88,Movie 1660,"[{""id"": 16, ""name"": ""Animation""}]"
72087566,39611335,74.2469,95,4.44,Movie 1662,"[{""id"": 16, ""name"": ""Animation""}]"
130888295,193283435,79.1133,87,3.75,Movie 1663,"[{""id"": 16, ""name"": ""Animation""}]"
106169850,103894545,12.7915,168,6.52,Movie 1664,"[{""id"": 10749, ""name"": ""Romance""}]"
135823137,207692408,14.9142,175,7.59,Movie 1665,"[{""id"": 16, ""name"": ""Animation""}]"
144680471,410528822,29.3609,169,8.96,Movie 1666,"[{""id"": 878, ""name"": ""Science Fiction""}]"
12377787,19511731,52.2896,165,7.55,Movie 1667,"[{""id"": 10749, ""name"": ""Romance""}]"
22827621,61519553,75.0536,110,7.76,Movie 1668,"[{""id"": 35, ""name"": ""Comedy""}]"
42892167,86374612,83.8166,89,6.7,Movie 1669,"[{""id"": 10749, ""name"": ""Romance""}]"
36280122,40554968,70.7292,135,8.92,Movie 1670,"[{""id"": 878, ""name"": ""Science Fiction""}]"
155275716,215776864,92.9311,155,6.84,Movie 1671,"[{""id"": 53, ""name"": ""Thriller""}]"
141026769,100100636,74.1356,171,8.16,Movie 1672,"[{""id"": 878, ""name"": ""Science Fiction""}]"
80655365,107566550,31.3205,149,8.67,Movie 1673,"[{""id"": 10749, ""name"": ""Romance""}]"
106750564,234194977,27.243,99,8.58,Movie 1674,"[{""id"": 10749, ""name"": ""Romance""}]"
141373307,96173112,69.9231,84,5.29,Movie 1675,"[{""id"": 28, ""name"": ""Action""}]"
34957164,86069940,82.3425,138,3.63,Movie 1679,"[{""id"": 878, ""name"": ""Science Fiction""}]"
186055455,434200753,11.0366,172,4.11,Movie 1680,"[{""id"": 16, ""name"": ""Animation""}]"
70058877,55379958,79.3972,159,5.05,Movie 1681,"[{""id"": 12, ""name"": ""Adventure""}]"
129452956,317482045,81.3456,133,6.26,Movie 1682,"[{""id"": 28, ""name"": ""Action""}]"
136350386,335854456,48.7451,125,7.27,Movie 1683,"[{""id"": 27, ""name"": ""Horror""}]"
53316857,106780694,6.6737,101,4.27,Movie 1684,"[{""id"": 28, ""name"": ""Action""}]"
38877058,115694410,18.2844,143,7.04,Movie 1685,"[{""id"": 878, ""name"": ""Science Fiction""}]"
152651895,200452510,71.0352,87,7.23,Movie 1686,"[{""id"": 27, ""name"": ""Horror""}]"
160394855,457635572,71.466,99,6.35,Movie 1687,"[{""id"": 53, ""name"": ""Thriller""}]"
189028967,526791177,89.9372,130,8.42,Movie 1688,"[{""id"": 18, ""name"": ""Drama""}]"
14881178,7867703,58.6859,157,3.67,Movie 1689,"[{""id"": 16, ""name"": ""Animation""}]"
74135852,120492356,13.2866,118,4.06,Movie 1690,"[{""id"": 10749, ""name"": ""Romance""}]"
16590661,48822343,13.0201,116,5.57,Movie 1691,"[{""id"": 10749, ""name"": ""Romance""}]"
92312343,69954607,72.3921,129,3.76,Movie 1692,"[{""id"": 878, ""name"": ""Science Fiction""}]"
144674535,270463507,19.1947,113,6.4,Movie 1693,"[{""id"": 53, ""name"": ""Thriller""}]"
164559776,485022458,33.5102,154,5.39,Movie 1694,"[{""id"": 16, ""name"": ""Animation""}]"
139902074,264238441,49.234,112,4.71,Movie 1695,"[{""id"": 16, ""name"": ""Animation""}]"
153042287,149145563,3.4517,110,4.02,Movie 1696,"[{""id"": 27, ""name"": ""Horror""}]"
90605800,177175843,25.6331,133,5.01,Movie 1697,"[{""id"": 12, ""name"": ""Adventure""}]"
93379916,94416567,41.3811,123,6.65,Movie 1698,"[{""id"": 27, ""name"": ""Horror""}]"
43827096,30026186,14.5007,150,3.98,Movie 1700,"[{""id"": 53, ""name"": ""Thriller""}]"
187118499,376801770,73.0732,141,3.75,Movie 1701,"[{""id"": 10749, ""name"": ""Romance""}]"
50352346,90230137,81.5016,102,3.16,Movie 1702,"[{""id"": 10749, ""name"": ""Romance""}]"
12667877,29774621,26.4904,125,3.07,Movie 1703,"[{""id"": 878, ""name"": ""Science Fiction""}]"
8393979,17432205,77.6675,135,8.28,Movie 1704,"[{""id"": 27, ""name"": ""Horror""}]"
145332806,272355956,39.1698,86,3.27,Movie 1705,"[{""id"": 10749, ""name"": ""Romance""}]"
29506244,65635079,51.1619,168,7.39,Movie 1706,"[{""id"": 28, ""name"": ""Action""}]"
26214698,22540833,85.7441,140,8.23,Movie 1707,"[{""id"": 28, ""name"": ""Action""}]"
103285868,205373532,75.2454,82,3.59,Movie 1708,"[{""id"": 18, ""name"": ""Drama""}]"
126616114,356273120,14.5477,163,8.77,Movie 1710,"[{""id"": 53, ""name"": ""Thriller""}]"
18486878,12401649,7.9022,113,8,Movie 1711,"[{""id"": 12, ""name"": ""Adventure""}]"
58195030,91711693,89.4471,123,5.94,Movie 1712,"[{""id"": 35, ""name"": ""Comedy""}]"
23098345,51728597,39.3956,109,7.58,Movie 1713,"[{""id"": 12, ""name"": ""Adventure""}]"
17620937,28987419,29.5001,96,8,Movie 1714,"[{""id"": 35, ""name"": ""Comedy""}]"
98147242,184855181,83.8051,89,8.35,Movie 1716,"[{""id"": 12, ""name"": ""Adventure""}]"
177631220,373750256,86.3865,178,5.82,Movie 1717,"[{""id"": 12, ""name"": ""Adventure""}]"
145746022,329310335,32.2837,163,6.17,Movie 1718,"[{""id"": 10749, ""name"": ""Romance""}]"
154587614,221547167,85.369,97,9,Movie 1719,"[{""id"": 16, ""name"": ""Animation""}]"
5810833,11093751,5.0525,124,8.06,Movie 1720,"[{""id"": 35, ""name"": ""Comedy""}]"
24480675,39823110,5.9165,170,5.17,Movie 1721,"[{""id"": 12, ""name"": ""Adventure""}]"
85328141,186027301,62.7284,138,3.06,Movie 1722,"[{""id"": 28, ""name"": ""Action""}]"
29500556,57788415,7.2475,141,6.76,Movie 1723,"[{""id"": 35, ""name"": ""Comedy""}]"
33073692,60008594,33.1363,138,7.22,Movie 1724,"[{""id"": 12, ""name"": ""Adventure""}]"
38316107,43060059,67.6028,128,6.9,Movie 1725,"[{""id"": 27, ""name"": ""Horror""}]"
28427110,14357006,34.3894,179,8.81,Movie 1726,"[{""id"": 28, ""name"": ""Action""}]"
25192961,23560562,18.7804,142,8.18,Movie 1727,"[{""id"": 35, ""name"": ""Comedy""}]"
160077599,126887926,28.8537,166,5.69,Movie 1728,"[{""id"": 10749, ""name"": ""Romance""}]"
93763660,152151403,46.3,111,3.38,Movie 1729,"[{""id"": 27, ""name"": ""Horror""}]"
60844250,123553094,48.0632,89,5.86,Movie 1730,"[{""id"": 878, ""name"": ""Science Fiction""}]"
188630704,194801290,78.517,90,7.14,Movie 1731,"[{""id"": 10749, ""name"": ""Romance""}]"
30263888,86180740,75.2652,149,6.65,Movie 1732,"[{""id"": 878, ""name"": ""Science Fiction""}]"
43106078,22273139,46.225,141,6.23,Movie 1733,"[{""id"": 28, ""name"": ""Action""}]"
8281505,20130289,84.7211,126,5.81,Movie 1734,"[{""id"": 18, ""name"": ""Drama""}]"
39679227,81858718,12.3095,113,4.76,Movie 1735,"[{""id"": 35, ""name"": ""Comedy""}]"
39965695,57306290,26.28,179,4.66,Movie 1736,"[{""id"": 53, ""name"": ""Thriller""}]"
172735895,108171080,82.9697,96,6,Movie 1737,"[{""id"": 35, ""name"": ""Comedy""}]"
27540396,56973269,38.4214,133,3.96,Movie 1738,"[{""id"": 10749, ""name"": ""Romance""}]"
129184994,189131195,98.137,155,5.04,Movie 1739,"[{""id"": 878, ""name"": ""Science Fiction""}]"
15812143,44917046,47.1591,164,4.94,Movie 1740,"[{""id"": 18, ""name"": ""Drama""}]"
192042885,356234786,79.4016,119,6.52,Movie 1741,"[{""id"": 12, ""name"": ""Adventure""}]"
144206866,410863931,40.8284,98,3.4,Movie 1742,"[{""id"": 878, ""name"": ""Science Fiction""}]"
48364509,50841218,43.0704,146,7.98,Movie 1743,"[{""id"": 28, ""name"": ""Action""}]"
80146438,185484085,38.9054,161,6.37,Movie 1744,"[{""id"": 16, ""name"": ""Animation""}]"
110487327,259481760,55.2043,143,7.22,Movie 1746,"[{""id"": 16, ""name"": ""Animation""}]"
119633441,124020358,94.434,162,4.75,Movie 1747,"[{""id"": 10749, ""name"": ""Romance""}]"
127152510,274965559,25.8381,126,5.82,Movie 1748,"[{""id"": 18, ""name"": ""Drama""}]"
74663899,130296043,10.9557,85,8.74,Movie 1749,"[{""id"": 878, ""name"": ""Science Fiction""}]"
167674709,119175350,35.2735,131,4.05,Movie 1753,"[{""id"": 18, ""name"": ""Drama""}]"
2656671,6689426,65.7249,127,3.39,Movie 1754,"[{""id"": 10749, ""name"": ""Romance""}]"
23922481,60837997,62.1047,118,5.15,Movie 1756,"[{""id"": 53, ""name"": ""Thriller""}]"
178715391,285223053,23.9044,91,7.84,Movie 1758,"[{""id"": 12, ""name"": ""Adventure""}]"
89785936,268518822,41.0199,89,5.2,Movie 1759,"[{""id"": 878, ""name"": ""Science Fiction""}]"
91126859,97772729,99.3333,150,4.9,Movie 1760,"[{""id"": 35, ""name"": ""Comedy""}]"
21833173,40766680,86.9871,134,8.1,Movie 1761,"[{""id"": 16, ""name"": ""Animation""}]"
91503568,199174792,56.8993,80,8.08,Movie 1762,"[{""id"": 878, ""name"": ""Science Fiction""}]"
85483977,192524370,52.1461,128,5.14,Movie 1763,"[{""id"": 16, ""name"": ""Animation""}]"
155936181,157505158,29.1754,115,7.99,Movie 1764,"[{""id"": 28, ""name"": ""Action""}]"
144379136,308247323,52.2037,100,8.1,Movie 1765,"[{""id"": 16, ""name"": ""Animation""}]"
53374647,135887790,84.97,116,5.54,Movie 1766,"[{""id"": 18, ""name"": ""Drama""}]"
172432145,479155002,29.7144,134,3.01,Movie 1768,"[{""id"": 53, ""name"": ""Thriller""}]"
155571455,89260699,20.9449,104,6.14,Movie 1769,"[{""id"": 878, ""name"": ""Science Fiction""}]"
135766876,188706125,27.2556,86,5.06,Movie 1770,"[{""id"": 16, ""name"": ""Animation""}]"
57755036,107323371,60.3774,98,6.61,Movie 1,"[{""id"": 10749, ""name"": ""Romance""}]"
192100010,342896533,86.2899,96,7.18,Movie 2,"[{""id"": 18, ""name"": ""Drama""}]"
128521863,253206827,86.9953,148,3.54,Movie 3,"[{""id"": 35, ""name"": ""Comedy""}]"
156299516,89635602,72.7101,118,5.99,Movie 4,"[{""id"": 18, ""name"": ""Drama""}]"
148532820,221133868,74.8296,161,4.58,Movie 5,"[{""id"": 35, ""name"": ""Comedy""}]"
134224038,270524761,56.2348,150,7.35,Movie 6,"[{""id"": 10749, ""name"": ""Romance""}]"
36788921,73368473,58.8821,160,4.14,Movie 7,"[{""id"": 12, ""name"": ""Adventure""}]"
134120466,332939335,14.2314,118,8.35,Movie 8,"[{""id"": 28, ""name"": ""Action""}]"
161953558,346179511,44.9421,115,5.59,Movie 9,"[{""id"": 27, ""name"": ""Horror""}]"
94410762,281375537,45.6269,119,4.19,Movie 10,"[{""id"": 27, ""name"": ""Horror""}]"
92090292,111395762,95.8913,124,5.63,Movie 11,"[{""id"": 28, ""name"": ""Action""}]"
166850211,233236168,43.6776,83,5.45,Movie 12,"[{""id"": 27, ""name"": ""Horror""}]"
77737383,113466874,55.3849,104,5.57,Movie 13,"[{""id"": 27, ""name"": ""Horror""}]"
106859763,289124732,42.8429,96,8.33,Movie 971,"[{""id"": 27, ""name"": ""Horror""}]"
162599237,449819492,62.2108,172,6.58,Movie 1625,"[{""id"": 18, ""name"": ""Drama""}]"
37328139,20139762,17.8062,160,8.98,Movie 1771,"[{""id"": 878, ""name"": ""Science Fiction""}]"
22845218,63462204,42.4945,173,7.57,Movie 1773,"[{""id"": 10749, ""name"": ""Romance""}]"
137991667,191415427,12.2167,150,8.73,Movie 1774,"[{""id"": 10749, ""name"": ""Romance""}]"
37989387,39446696,55.1851,150,4.91,Movie 1776,"[{""id"": 10749, ""name"": ""Romance""}]"
106600006,212426034,17.2953,103,4,Movie 1777,"[{""id"": 10749, ""name"": ""Romance""}]"
14426716,28666000,7.3241,90,7.48,Movie 1778,"[{""id"": 878, ""name"": ""Science Fiction""}]"
96019914,137356581,32.4215,152,5.27,Movie 1779,"[{""id"": 35, ""name"": ""Comedy""}]"
39710304,52917442,22.8116,91,5.84,Movie 1780,"[{""id"": 18, ""name"": ""Drama""}]"
48718021,132143284,52.0152,114,6.78,Movie 1781,"[{""id"": 27, ""name"": ""Horror""}]"
27996639,40824995,11.1343,142,8.45,Movie 1782,"[{""id"": 53, ""name"": ""Thriller""}]"
88649202,153695773,75.4253,147,5.51,Movie 1783,"[{""id"": 27, ""name"": ""Horror""}]"
11774986,14227267,90.7171,179,7.7,Movie 1784,"[{""id"": 12, ""name"": ""Adventure""}]"
5421590,13374649,74.6001,171,4.61,Movie 1785,"[{""id"": 27, ""name"": ""Horror""}]"
37089369,55397437,53.7499,136,7.19,Movie 1786,"[{""id"": 53, ""name"": ""Thriller""}]"
146763809,261830688,86.2061,92,3.01,Movie 1787,"[{""id"": 18, ""name"": ""Drama""}]"
102475757,116145297,69.7969,102,8.23,Movie 1788,"[{""id"": 28, ""name"": ""Action""}]"
30221379,37134197,40.0149,118,7.28,Movie 1790,"[{""id"": 35, ""name"": ""Comedy""}]"
171482786,416164084,85.2442,167,3.28,Movie 1791,"[{""id"": 27, ""name"": ""Horror""}]"
60644300,95135086,35.24,159,4.6,Movie 1792,"[{""id"": 27, ""name"": ""Horror""}]"
180142120,182942161,4.4863,176,5.98,Movie 1793,"[{""id"": 28, ""name"": ""Action""}]"
166888038,417102757,74.8718,91,5.52,Movie 1794,"[{""id"": 16, ""name"": ""Animation""}]"
117067598,156170162,80.4018,113,4.15,Movie 1795,"[{""id"": 35, ""name"": ""Comedy""}]"
193455542,515168890,16.8988,150,5,Movie 1796,"[{""id"": 18, ""name"": ""Drama""}]"
58641756,163501599,54.1967,154,7.37,Movie 1797,"[{""id"": 28, ""name"": ""Action""}]"
27552476,73001926,20.0036,110,7.02,Movie 1798,"[{""id"": 16, ""name"": ""Animation""}]"
143891891,84539333,72.2042,172,3.43,Movie 1799,"[{""id"": 27, ""name"": ""Horror""}]"
118884703,293458967,27.8835,141,7.48,Movie 1800,"[{""id"": 18, ""name"": ""Drama""}]"
86388417,132031621,32.3053,92,3.32,Movie 1801,"[{""id"": 12, ""name"": ""Adventure""}]"
99023086,265808392,84.6521,110,6.26,Movie 1802,"[{""id"": 12, ""name"": ""Adventure""}]"
183766675,384970171,48.1559,81,4.56,Movie 1803,"[{""id"": 12, ""name"": ""Adventure""}]"
127749717,330119044,67.3057,94,6.53,Movie 1804,"[{""id"": 878, ""name"": ""Science Fiction""}]"
28209162,49325960,40.8349,136,4.57,Movie 1805,"[{""id"": 18, ""name"": ""Drama""}]"
100898906,185408173,30.5027,154,8.91,Movie 1806,"[{""id"": 878, ""name"": ""Science Fiction""}]"
58396048,50277191,62.9223,113,4.86,Movie 1807,"[{""id"": 18, ""name"": ""Drama""}]"
